Identification,Latitude,Longitude,Time of Observation,Ice Accretion On Ship,Thickness of Ice Accretion On Ship,Rate of Ice Accretion on Ship,Sea Level Pressure,Characteristics of Pressure Tendency,Pressure Tendency,Air Temperature,Wet Bulb Temperature,Dew Point Temperature,Sea Surface Temperature,Wave Direction,Wave Period,Wave Height,Swell Direction,Swell Period,Swell Height,Total Cloud Amount,Low Cloud Amount,Low Cloud Type,Cloud Height Indicator,Cloud Height,Middle Cloud Type,High Cloud Type,Visibility,Visibility Indicator,Present Weather,Past Weather,Wind Direction,Wind Speed
44255, 47.3, 303.0,2011-08-07T23:00:00, , , ,29.82,4,0.00,58.1, , ,57.2, , 8, 1,33, , , , , , ,A, , , , , , ,260, 40
44255, 47.3, 303.0,2011-08-08T00:00:00, , , ,29.82,2,0.02,57.9, , ,57.0, , 8, 1,33, , , , , , ,A, , , , , , ,270, 30
44255, 47.3, 302.7,2011-08-08T00:00:00, , , ,29.82,2,0.02,57.9, , ,57.0, , 8, 1, , , , , , , , , , , , , , ,270, 30
44255, 47.3, 303.0,2011-08-08T01:00:00, , , ,29.83,2,0.02,57.7, , ,56.8, , 9, 1,33, , , , , , ,A, , , , , , ,290, 30
44255, 47.3, 303.0,2011-08-08T02:00:00, , , ,29.83, , ,57.7, , , , , , , , , , , , , , , , , , , , ,300, 40
44255, 47.3, 302.7,2011-08-08T02:00:00, , , ,29.83,2,0.01,57.7, , ,56.7, , 9, 1, , , , , , , , , , , , , , ,300, 40
44255, 47.3, 303.0,2011-08-08T03:00:00, , , ,29.83,2,0.01,57.6, , ,56.8, , 8, 1,33, , , , , , ,A, , , , , , ,300, 30
44255, 47.3, 303.0,2011-08-08T04:00:00, , , ,29.82,7,0.00,57.4, , ,56.8, , 9, 1,33, , , , , , ,A, , , , , , ,280, 20
44255, 47.3, 302.7,2011-08-08T04:00:00, , , ,29.82,7,0.00,57.4, , ,56.8, , 9, 1, , , , , , , , , , , , , , ,280, 20
44255, 47.3, 303.0,2011-08-08T05:00:00, , , ,29.82, , ,57.0, , , , , , , , , , , , , , , , , , , , ,240, 10
44255, 47.3, 303.0,2011-08-08T06:00:00, , , ,29.80,7,0.02,56.8, , ,56.7, , 9, 1,33, , , , , , ,A, , , , , , ,200, 10
44255, 47.3, 302.7,2011-08-08T06:00:00, , , ,29.80,7,0.02,56.8, , ,56.7, , 9, 1, , , , , , , , , , , , , , ,200, 10
44255, 47.3, 303.0,2011-08-08T07:00:00, , , ,29.80, , ,57.0, , , , , , , , , , , , , , , , , , , , ,230, 20
44255, 47.3, 303.0,2011-08-08T08:00:00, , , ,29.80,7,0.01,56.7, , ,56.5, , 8, 1,33, , , , , , ,A, , , , , , ,180,  0
44255, 47.3, 302.7,2011-08-08T08:00:00, , , ,29.80,7,0.01,56.7, , ,56.5, , 8, 1, , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-08T09:00:00, , , ,29.80, , ,56.7, , , , , , , , , , , , , , , , , , , , , 90, 20
44255, 47.3, 303.0,2011-08-08T10:00:00, , , ,29.80,4,0.00,56.8, , ,56.5, , 8, 1,33, , , , , , ,A, , , , , , ,100, 60
44255, 47.3, 302.7,2011-08-08T10:00:00, , , ,29.80,4,0.00,56.8, , ,56.5, , 8, 1, , , , , , , , , , , , , , ,100, 60
44255, 47.3, 303.0,2011-08-08T11:00:00, , , ,29.80, , ,55.8, , , , , , , , , , , , , , , , , , , , ,110, 70
44255, 47.3, 303.0,2011-08-08T12:00:00, , , ,29.81,2,0.01,54.9, , ,56.5, ,23, 1,33, , , , , , ,A, , , , , , ,110, 70
44255, 47.3, 302.7,2011-08-08T12:00:00, , , ,29.81,2,0.01,54.9, , ,56.5, ,23, 1, , , , , , , , , , , , , , ,110, 70
44255, 47.3, 303.0,2011-08-08T13:00:00, , , ,29.81, , ,54.3, , , , , , , , , , , , , , , , , , , , ,110, 70
44255, 47.3, 303.0,2011-08-08T14:00:00, , , ,29.82,2,0.01,54.1, , ,56.7, , 4, 1,33, , , , , , ,A, , , , , , ,120, 60
44255, 47.3, 302.7,2011-08-08T14:00:00, , , ,29.82,2,0.01,54.1, , ,56.7, , 4, 1, , , , , , , , , , , , , , ,120, 60
44255, 47.3, 303.0,2011-08-08T15:00:00, , , ,29.81, , ,54.0, , , , , , , , , , , , , , , , , , , , ,130, 50
44255, 47.3, 303.0,2011-08-08T16:00:00, , , ,29.80,7,0.01,53.8, , ,56.8, , 4, 1,33, , , , , , ,A, , , , , , ,120, 60
44255, 47.3, 302.7,2011-08-08T16:00:00, , , ,29.80,7,0.01,53.8, , ,56.8, , 4, 1, , , , , , , , , , , , , , ,120, 60
44255, 47.3, 303.0,2011-08-08T17:00:00, , , ,29.78, , ,54.0, , , , , , , , , , , , , , , , , , , , ,110, 60
44255, 47.3, 303.0,2011-08-08T18:00:00, , , ,29.78,7,0.04,54.0, , ,57.0, , 4, 1,33, , , , , , ,A, , , , , , ,130, 60
44255, 47.3, 302.7,2011-08-08T18:00:00, , , ,29.78,7,0.04,54.0, , ,57.0, , 4, 1, , , , , , , , , , , , , , ,130, 60
44255, 47.3, 303.0,2011-08-08T19:00:00, , , ,29.77, , ,54.1, , , , , , , , , , , , , , , , , , , , ,140, 60
44255, 47.3, 303.0,2011-08-08T20:00:00, , , ,29.78,7,0.01,54.3, , ,56.8, , 4, 1,33, , , , , , ,A, , , , , , ,140, 60
44255, 47.3, 302.7,2011-08-08T20:00:00, , , ,29.78,7,0.01,54.3, , ,56.8, , 4, 1, , , , , , , , , , , , , , ,140, 60
44255, 47.3, 303.0,2011-08-08T21:00:00, , , ,29.77, , ,54.1, , , , , , , , , , , , , , , , , , , , ,140, 70
44255, 47.3, 303.0,2011-08-08T22:00:00, , , ,29.77,4,0.00,54.1, , ,56.8, , 4, 2,33, , , , , , ,A, , , , , , ,130, 70
44255, 47.3, 302.7,2011-08-08T22:00:00, , , ,29.77,4,0.00,54.1, , ,56.8, , 4, 2, , , , , , , , , , , , , , ,130, 70
44255, 47.3, 303.0,2011-08-08T23:00:00, , , ,29.76, , ,54.0, , , , , , , , , , , , , , , , , , , , ,120, 70
44255, 47.3, 303.0,2011-08-09T00:00:00, , , ,29.76,7,0.01,53.8, , ,56.7, , 4, 2,33, , , , , , ,A, , , , , , ,120, 80
44255, 47.3, 302.7,2011-08-09T00:00:00, , , ,29.76,7,0.01,53.8, , ,56.7, , 4, 2, , , , , , , , , , , , , , ,120, 80
44255, 47.3, 303.0,2011-08-09T01:00:00, , , ,29.76,7,0.01,54.0, , ,56.7, , 4, 2,33, , , , , , ,A, , , , , , ,130, 80
44255, 47.3, 303.0,2011-08-09T02:00:00, , , ,29.75,7,0.02,53.6, , ,56.7, , 4, 2,33, , , , , , ,A, , , , , , ,120, 80
44255, 47.3, 302.7,2011-08-09T02:00:00, , , ,29.75,7,0.02,53.6, , ,56.7, , 4, 2, , , , , , , , , , , , , , ,120, 80
44255, 47.3, 303.0,2011-08-09T03:00:00, , , ,29.74,7,0.03,53.6, , ,56.7, , 4, 2,33, , , , , , ,A, , , , , , ,120, 80
44255, 47.3, 303.0,2011-08-09T04:00:00, , , ,29.72, , ,53.8, , , , , , , , , , , , , , , , , , , , ,120, 80
44255, 47.3, 302.7,2011-08-09T04:00:00, , , ,29.72,7,0.04,53.8, , ,56.5, , 5, 2, , , , , , , , , , , , , , ,120, 80
44255, 47.3, 303.0,2011-08-09T05:00:00, , , ,29.71,7,0.03,53.8, , ,56.5, , 5, 2,33, , , , , , ,A, , , , , , ,120, 80
44255, 47.3, 303.0,2011-08-09T06:00:00, , , ,29.71, , ,53.6, , , , , , , , , , , , , , , , , , , , ,120, 90
44255, 47.3, 302.7,2011-08-09T06:00:00, , , ,29.71,7,0.03,53.6, , ,56.3, , 5, 2, , , , , , , , , , , , , , ,120, 90
44255, 47.3, 303.0,2011-08-09T07:00:00, , , ,29.69,7,0.03,53.8, , ,56.3, , 5, 3,33, , , , , , ,A, , , , , , ,120, 90
44255, 47.3, 303.0,2011-08-09T08:00:00, , , ,29.69, , ,53.8, , , , , , , , , , , , , , , , , , , , ,110,100
44255, 47.3, 302.7,2011-08-09T08:00:00, , , ,29.69,7,0.03,53.8, , ,56.3, , 6, 3, , , , , , , , , , , , , , ,110,100
44255, 47.3, 303.0,2011-08-09T09:00:00, , , ,29.69, , ,54.0, , , , , , , , , , , , , , , , , , , , ,110, 90
44255, 47.3, 303.0,2011-08-09T10:00:00, , , ,29.70, , ,53.8, , , , , , , , , , , , , , , , , , , , ,110,100
44255, 47.3, 302.7,2011-08-09T10:00:00, , , ,29.70,2,0.01,53.8, , ,56.3, , 6, 3, , , , , , , , , , , , , , ,110,100
44255, 47.3, 303.0,2011-08-09T11:00:00, , , ,29.70,2,0.01,53.8, , ,56.3, , 6, 3,33, , , , , , ,A, , , , , , ,110, 90
44255, 47.3, 303.0,2011-08-09T12:00:00, , , ,29.70, , ,53.8, , , , , , , , , , , , , , , , , , , , ,100, 90
44255, 47.3, 302.7,2011-08-09T12:00:00, , , ,29.70,2,0.01,53.8, , ,56.3, , 6, 3, , , , , , , , , , , , , , ,100, 90
44255, 47.3, 303.0,2011-08-09T13:00:00, , , ,29.70,4,0.00,53.6, , ,56.1, , 6, 3,33, , , , , , ,A, , , , , , ,100,100
44255, 47.3, 303.0,2011-08-09T14:00:00, , , ,29.69, , ,53.2, , , , , , , , , , , , , , , , , , , , , 90,100
44255, 47.3, 302.7,2011-08-09T14:00:00, , , ,29.69,7,0.01,53.2, , ,56.1, , 6, 3, , , , , , , , , , , , , , , 90,100
44255, 47.3, 303.0,2011-08-09T15:00:00, , , ,29.69,7,0.01,53.6, , ,56.1, , 6, 3,33, , , , , , ,A, , , , , , , 90,100
44255, 47.3, 303.0,2011-08-09T16:00:00, , , ,29.67, , ,54.0, , , , , , , , , , , , , , , , , , , , , 90,120
44255, 47.3, 302.7,2011-08-09T16:00:00, , , ,29.67,7,0.02,54.0, , ,56.1, , 6, 3, , , , , , , , , , , , , , , 90,120
44255, 47.3, 303.0,2011-08-09T17:00:00, , , ,29.70,2,0.01,54.3, , ,56.1, , 6, 3,33, , , , , , ,A, , , , , , , 90,100
44255, 47.3, 303.0,2011-08-09T18:00:00, , , ,29.72, , ,54.3, , , , , , , , , , , , , , , , , , , , , 80, 90
44255, 47.3, 302.7,2011-08-09T18:00:00, , , ,29.72,2,0.03,54.3, , ,56.1, , 6, 3, , , , , , , , , , , , , , , 80, 90
44255, 47.3, 303.0,2011-08-09T19:00:00, , , ,29.72,2,0.05,54.3, , ,56.1, , 6, 3,33, , , , , , ,A, , , , , , , 80, 90
44255, 47.3, 303.0,2011-08-09T20:00:00, , , ,29.72, , ,54.7, , , , , , , , , , , , , , , , , , , , , 70, 80
44255, 47.3, 302.7,2011-08-09T20:00:00, , , ,29.72,2,0.02,54.7, , ,56.1, , 6, 3, , , , , , , , , , , , , , , 70, 80
44255, 47.3, 303.0,2011-08-09T21:00:00, , , ,29.73,2,0.01,54.7, , ,56.1, , 6, 3,33, , , , , , ,A, , , , , , , 80, 90
44255, 47.3, 303.0,2011-08-09T22:00:00, , , ,29.75,2,0.02,55.2, , ,56.1, , 6, 3,33, , , , , , ,A, , , , , , , 80, 80
44255, 47.3, 302.7,2011-08-09T22:00:00, , , ,29.75,2,0.02,55.2, , ,56.1, , 6, 3, , , , , , , , , , , , , , , 80, 80
44255, 47.3, 303.0,2011-08-09T23:00:00, , , ,29.74,2,0.02,55.6, , ,56.3, , 6, 3,33, , , , , , ,A, , , , , , , 80, 80
44255, 47.3, 303.0,2011-08-10T00:00:00, , , ,29.76, , ,55.8, , , , , , , , , , , , , , , , , , , , , 80, 70
44255, 47.3, 302.7,2011-08-10T00:00:00, , , ,29.76,2,0.03,55.8, , ,56.3, , 6, 3, , , , , , , , , , , , , , , 80, 70
44255, 47.3, 303.0,2011-08-10T01:00:00, , , ,29.78,2,0.03,55.9, , ,56.3, , 6, 3,33, , , , , , ,A, , , , , , , 80, 70
44255, 47.3, 303.0,2011-08-10T02:00:00, , , ,29.79, , ,56.1, , , , , , , , , , , , , , , , , , , , , 80, 70
44255, 47.3, 302.7,2011-08-10T02:00:00, , , ,29.79,2,0.04,56.1, , ,56.3, , 8, 3, , , , , , , , , , , , , , , 80, 70
44255, 47.3, 302.7,2011-08-10T03:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-10T04:00:00, , , ,29.79, , ,55.6, , , , , , , , , , , , , , , , , , , , , 80, 80
44255, 47.3, 303.0,2011-08-10T05:00:00, , , ,29.80, , ,55.8, , , , , , , , , , , , , , , , , , , , , 70, 60
44255, 47.3, 302.7,2011-08-10T05:00:00, , , ,29.80,2,0.01,55.8, , , , , , , , , , , , , , , , , , , , , 70, 60
44255, 47.3, 303.0,2011-08-10T06:00:00, , , ,29.80, , ,55.2, , , , , , , , , , , , , , , , , , , , , 60, 70
44255, 47.3, 303.0,2011-08-10T07:00:00, , , ,29.81, , ,55.2, , , , , , , , , , , , , , , , , , , , , 60, 60
44255, 47.3, 302.7,2011-08-10T07:00:00, , , ,29.81,2,0.01,55.2, , ,56.1, ,10, 3, , , , , , , , , , , , , , , 60, 60
44255, 47.3, 303.0,2011-08-10T08:00:00, , , ,29.81,2,0.01,55.2, , ,56.1, , 9, 3,33, , , , , , ,A, , , , , , , 70, 60
44255, 47.3, 303.0,2011-08-10T09:00:00, , , ,29.82, , ,55.2, , , , , , , , , , , , , , , , , , , , , 70, 70
44255, 47.3, 302.7,2011-08-10T09:00:00, , , ,29.82,2,0.02,55.2, , ,56.1, , 9, 2, , , , , , , , , , , , , , , 70, 70
44255, 47.3, 303.0,2011-08-10T10:00:00, , , ,29.83,2,0.02,55.0, , ,56.1, , 8, 2,33, , , , , , ,A, , , , , , , 60, 80
44255, 47.3, 303.0,2011-08-10T11:00:00, , , ,29.85,2,0.04,54.5, , ,55.9, , 8, 3,33, , , , , , ,A, , , , , , , 70, 80
44255, 47.3, 302.7,2011-08-10T11:00:00, , , ,29.85,2,0.04,54.5, , ,55.9, , 8, 3, , , , , , , , , , , , , , , 70, 80
44255, 47.3, 303.0,2011-08-10T12:00:00, , , ,29.85,2,0.04,53.8, , ,55.9, , 8, 3,33, , , , , , ,A, , , , , , , 60,100
44255, 47.3, 303.0,2011-08-10T13:00:00, , , ,29.87, , ,53.8, , ,55.9, , , , , , , , , , , , , , , , , , 60, 90
44255, 47.3, 302.7,2011-08-10T13:00:00, , , ,29.87,2,0.04,53.8, , ,55.9, , 8, 4, , , , , , , , , , , , , , , 60, 90
44255, 47.3, 303.0,2011-08-10T14:00:00, , , ,29.87,2,0.02,54.0, , ,56.1, , 8, 3,33, , , , , , ,A, , , , , , , 70, 80
44255, 47.3, 303.0,2011-08-10T15:00:00, , , ,29.88, , ,54.3, , ,56.1, , , , , , , , , , , , , , , , , , 80, 80
44255, 47.3, 302.7,2011-08-10T15:00:00, , , ,29.88,2,0.03,54.3, , ,56.1, , 8, 3, , , , , , , , , , , , , , , 80, 80
44255, 47.3, 303.0,2011-08-10T16:00:00, , , ,29.88,2,0.01,55.0, , ,56.1, , 9, 3,33, , , , , , ,A, , , , , , , 70, 80
44255, 47.3, 303.0,2011-08-10T17:00:00, , , ,29.85, , ,55.8, , ,56.3, , , , , , , , , , , , , , , , , , 80, 90
44255, 47.3, 302.7,2011-08-10T17:00:00, , , ,29.85,7,0.01,55.8, , ,56.3, , 8, 3, , , , , , , , , , , , , , , 80, 90
44255, 47.3, 303.0,2011-08-10T18:00:00, , , ,29.85,7,0.03,56.3, , ,56.3, , 8, 3,33, , , , , , ,A, , , , , , , 80, 80
44255, 47.3, 303.0,2011-08-10T19:00:00, , , ,29.85, , ,56.8, , ,56.5, , , , , , , , , , , , , , , , , , 90, 60
44255, 47.3, 302.7,2011-08-10T19:00:00, , , ,29.85,7,0.03,56.8, , ,56.5, , 8, 3, , , , , , , , , , , , , , , 90, 60
44255, 47.3, 303.0,2011-08-10T20:00:00, , , ,29.85,7,0.01,57.4, , ,56.5, , 8, 3,33, , , , , , ,A, , , , , , , 90, 60
44255, 47.3, 303.0,2011-08-10T21:00:00, , , ,29.85, , ,57.4, , ,56.5, , , , , , , , , , , , , , , , , , 90, 50
44255, 47.3, 302.7,2011-08-10T21:00:00, , , ,29.85,4,0.00,57.4, , ,56.5, , 8, 3, , , , , , , , , , , , , , , 90, 50
44255, 47.3, 303.0,2011-08-10T22:00:00, , , ,29.86,2,0.01,57.4, , ,56.5, , 8, 3,33, , , , , , ,A, , , , , , ,100, 40
44255, 47.3, 303.0,2011-08-10T23:00:00, , , ,29.87, , ,58.1, , ,56.3, , , , , , , , , , , , , , , , , , 90, 50
44255, 47.3, 302.7,2011-08-10T23:00:00, , , ,29.87,2,0.02,58.1, , ,56.3, , 8, 2, , , , , , , , , , , , , , , 90, 50
44255, 47.3, 303.0,2011-08-11T00:00:00, , , ,29.88,2,0.03,57.9, , ,56.1, , 8, 2,33, , , , , , ,A, , , , , , , 80, 60
44255, 47.3, 303.0,2011-08-11T01:00:00, , , ,29.88, , ,57.6, , ,55.9, , , , , , , , , , , , , , , , , , 80, 70
44255, 47.3, 302.7,2011-08-11T01:00:00, , , ,29.88,2,0.02,57.6, , ,55.9, , 7, 3, , , , , , , , , , , , , , , 80, 70
44255, 47.3, 303.0,2011-08-11T02:00:00, , , ,29.87, , ,57.4, , ,55.9, , , , , , , , , , , , , , , , , , 90, 90
44255, 47.3, 303.0,2011-08-11T03:00:00, , , ,29.86, , ,56.1, , ,55.8, , , , , , , , , , , , , , , , , , 90,110
44255, 47.3, 302.7,2011-08-11T03:00:00, , , ,29.86,7,0.02,56.1, , ,55.8, , 8, 3, , , , , , , , , , , , , , , 90,110
44255, 47.3, 303.0,2011-08-11T04:00:00, , , ,29.86,7,0.02,55.6, , ,55.8, , 5, 3,33, , , , , , ,A, , , , , , , 90,110
44255, 47.3, 303.0,2011-08-11T05:00:00, , , ,29.87, , ,53.2, , ,55.6, , , , , , , , , , , , , , , , , , 80,120
44255, 47.3, 302.7,2011-08-11T05:00:00, , , ,29.87,4,0.00,53.2, , ,55.6, , 5, 4, , , , , , , , , , , , , , , 80,120
44255, 47.3, 303.0,2011-08-11T06:00:00, , , ,29.85,7,0.01,53.4, , ,55.6, , 5, 4,33, , , , , , ,A, , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T07:00:00, , , ,29.85, , ,53.6, , ,55.6, , , , , , , , , , , , , , , , , , 80,110
44255, 47.3, 302.7,2011-08-11T07:00:00, , , ,29.85,7,0.01,53.6, , ,55.6, , 8, 4, , , , , , , , , , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T08:00:00, , , ,29.83,7,0.04,53.8, , ,55.4, , 6, 4,33, , , , , , ,A, , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T09:00:00, , , ,29.84, , ,53.6, , ,55.4, , , , , , , , , , , , , , , , , , 80,110
44255, 47.3, 302.7,2011-08-11T09:00:00, , , ,29.84,7,0.01,53.6, , ,55.4, , 6, 4, , , , , , , , , , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T10:00:00, , , ,29.83,7,0.02,53.6, , ,55.4, , 6, 4,33, , , , , , ,A, , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T11:00:00, , , ,29.83, , ,53.8, , ,55.2, , , , , , , , , , , , , , , , , , 80,110
44255, 47.3, 302.7,2011-08-11T11:00:00, , , ,29.83,4,0.00,53.8, , ,55.2, , 6, 4, , , , , , , , , , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T12:00:00, , , ,29.85,2,0.01,54.0, , ,55.0, , 6, 4,33, , , , , , ,A, , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T13:00:00, , , ,29.84, , ,53.8, , ,55.2, , , , , , , , , , , , , , , , , , 80,110
44255, 47.3, 302.7,2011-08-11T13:00:00, , , ,29.84,2,0.01,53.8, , ,55.2, , 6, 4, , , , , , , , , , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T14:00:00, , , ,29.85,2,0.01,53.8, , ,55.2, , 5, 4,33, , , , , , ,A, , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T15:00:00, , , ,29.83, , ,54.3, , , , , , , , , , , , , , , , , , , , , 80,100
44255, 47.3, 302.7,2011-08-11T15:00:00, , , ,29.83,7,0.01,54.3, , , , , , , , , , , , , , , , , , , , , 80,100
44255, 47.3, 303.0,2011-08-11T16:00:00, , , ,29.82,7,0.02,54.1, , ,55.2, , 6, 4,33, , , , , , ,A, , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T17:00:00, , , ,29.81, , ,54.5, , ,55.4, , , , , , , , , , , , , , , , , , 80,110
44255, 47.3, 302.7,2011-08-11T17:00:00, , , ,29.81,7,0.04,54.5, , ,55.4, , 6, 4, , , , , , , , , , , , , , , 80,110
44255, 47.3, 303.0,2011-08-11T18:00:00, , , ,29.80,7,0.04,54.7, , , , , , ,33, , , , , , ,A, , , , , , , 80,100
44255, 47.3, 303.0,2011-08-11T19:00:00, , , ,29.80, , ,55.0, , ,55.4, , , , , , , , , , , , , , , , , , 90, 90
44255, 47.3, 302.7,2011-08-11T19:00:00, , , ,29.80,7,0.02,55.0, , ,55.4, , 6, 4, , , , , , , , , , , , , , , 90, 90
44255, 47.3, 303.0,2011-08-11T20:00:00, , , ,29.80,7,0.01,55.2, , ,55.4, , 5, 3,33, , , , , , ,A, , , , , , , 90, 70
44255, 47.3, 303.0,2011-08-11T21:00:00, , , ,29.79, , ,55.6, , ,55.4, , , , , , , , , , , , , , , , , , 90, 80
44255, 47.3, 302.7,2011-08-11T21:00:00, , , ,29.79,7,0.00,55.6, , ,55.4, , 5, 3, , , , , , , , , , , , , , , 90, 80
44255, 47.3, 303.0,2011-08-11T22:00:00, , , ,29.80, , ,55.4, , ,55.6, , , , , , , , , , , , , , , , , , 90, 70
44255, 47.3, 303.0,2011-08-11T23:00:00, , , ,29.80,4,0.00,55.4, , ,55.4, , 5, 3,33, , , , , , ,A, , , , , , , 90, 70
44255, 47.3, 302.7,2011-08-11T23:00:00, , , ,29.80,4,0.00,55.4, , ,55.4, , 5, 3, , , , , , , , , , , , , , , 90, 70
44255, 47.3, 303.0,2011-08-12T00:00:00, , , ,29.80,2,0.01,55.6, , ,55.4, ,10, 2,33, , , , , , ,A, , , , , , , 80, 80
44255, 47.3, 303.0,2011-08-12T01:00:00, , , ,29.81, , ,55.6, , ,55.2, , , , , , , , , , , , , , , , , , 90, 80
44255, 47.3, 302.7,2011-08-12T01:00:00, , , ,29.81,2,0.01,55.6, , ,55.2, , 8, 2, , , , , , , , , , , , , , , 90, 80
44255, 47.3, 303.0,2011-08-12T02:00:00, , , ,29.82,2,0.02,55.8, , ,55.2, , 4, 2,33, , , , , , ,A, , , , , , ,100, 80
44255, 47.3, 303.0,2011-08-12T03:00:00, , , ,29.82,2,0.01,55.8, , ,55.2, , 9, 2,33, , , , , , ,A, , , , , , ,100, 50
44255, 47.3, 302.7,2011-08-12T03:00:00, , , ,29.82,2,0.01,55.8, , ,55.2, , 9, 2, , , , , , , , , , , , , , ,100, 50
44255, 47.3, 303.0,2011-08-12T04:00:00, , , ,29.83,2,0.01,55.8, , ,55.2, , 8, 2,33, , , , , , ,A, , , , , , , 80, 40
44255, 47.3, 303.0,2011-08-12T05:00:00, , , ,29.82, , ,55.6, , ,55.2, , , , , , , , , , , , , , , , , , 80, 50
44255, 47.3, 302.7,2011-08-12T05:00:00, , , ,29.82,4,0.00,55.6, , ,55.2, , 8, 2, , , , , , , , , , , , , , , 80, 50
44255, 47.3, 303.0,2011-08-12T06:00:00, , , ,29.81,7,0.01,55.8, , ,55.2, , 8, 2,33, , , , , , ,A, , , , , , , 80, 50
44255, 47.3, 303.0,2011-08-12T07:00:00, , , ,29.80,7,0.03,55.8, , ,55.6, , 9, 2,33, , , , , , ,A, , , , , , ,100, 60
44255, 47.3, 302.7,2011-08-12T07:00:00, , , ,29.80,7,0.03,55.8, , ,55.6, , 9, 2, , , , , , , , , , , , , , ,100, 60
44255, 47.3, 302.7,2011-08-12T08:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44255, 47.3, 302.7,2011-08-12T09:00:00, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
44255, 47.3, 303.0,2011-08-12T10:00:00, , , ,29.82, , ,56.1, , ,55.8, , , , , , , , , , , , , , , , , ,100, 20
44255, 47.3, 303.0,2011-08-12T11:00:00, , , ,29.83, , ,56.1, , ,55.8, , , , , , , , , , , , , , , , , ,120, 20
44255, 47.3, 302.7,2011-08-12T11:00:00, , , ,29.83, , ,56.1, , ,55.8, , 9, 1, , , , , , , , , , , , , , ,120, 20
44255, 47.3, 303.0,2011-08-12T12:00:00, , , ,29.84, , ,56.5, , ,55.9, , , , , , , , , , , , , , , , , ,140, 30
44255, 47.3, 303.0,2011-08-12T13:00:00, , , ,29.85,2,0.03,57.0, , ,55.9, , 8, 1,33, , , , , , ,A, , , , , , ,170, 10
44255, 47.3, 302.7,2011-08-12T13:00:00, , , ,29.85,2,0.03,57.0, , ,55.9, , 8, 1, , , , , , , , , , , , , , ,170, 10
44255, 47.3, 303.0,2011-08-12T14:00:00, , , ,29.87, , ,57.0, , ,55.9, , , , , , , , , , , , , , , , , ,180, 10
44255, 47.3, 303.0,2011-08-12T16:00:00, , , ,29.87, , ,58.5, , ,55.8, , , , , , , , , , , , , , , , , ,220, 10
44255, 47.3, 302.7,2011-08-12T16:00:00, , , ,29.87,2,0.01,58.5, , ,55.8, , 8, 1, , , , , , , , , , , , , , ,220, 10
44255, 47.3, 303.0,2011-08-12T17:00:00, , , ,29.88, , ,58.5, , ,55.9, , , , , , , , , , , , , , , , , ,200, 20
44255, 47.3, 303.0,2011-08-12T18:00:00, , , ,29.88, , ,58.5, , ,56.7, , 8, 1,33, , , , , , ,A, , , , , , ,210, 30
44255, 47.3, 302.7,2011-08-12T18:00:00, , , ,29.88, , ,58.5, , ,56.7, , 8, 1, , , , , , , , , , , , , , ,210, 30
44255, 47.3, 303.0,2011-08-12T19:00:00, , , ,29.88, , ,57.9, , ,56.8, , , , , , , , , , , , , , , , , ,220, 30
44255, 47.3, 303.0,2011-08-12T20:00:00, , , ,29.88,7,0.00,57.9, , ,56.8, , 7, 1,33, , , , , , ,A, , , , , , ,190, 20
44255, 47.3, 302.7,2011-08-12T20:00:00, , , ,29.88,7,0.00,57.9, , ,56.8, , 7, 1, , , , , , , , , , , , , , ,190, 20
44255, 47.3, 303.0,2011-08-12T21:00:00, , , ,29.87,7,0.01,57.9, , ,56.8, , 8, 1,33, , , , , , ,A, , , , , , ,200, 20
44255, 47.3, 303.0,2011-08-12T22:00:00, , , ,29.87, , ,57.9, , ,56.7, , , , , , , , , , , , , , , , , ,200, 30
44255, 47.3, 302.7,2011-08-12T22:00:00, , , ,29.87,7,0.01,57.9, , ,56.7, , 8, 1, , , , , , , , , , , , , , ,200, 30
44255, 47.3, 303.0,2011-08-12T23:00:00, , , ,29.87, , ,57.7, , ,56.7, , , , , , , , , , , , , , , , , ,200, 40
44255, 47.3, 303.0,2011-08-13T00:00:00, , , ,29.88,2,0.01,57.7, , ,56.7, , 8, 2,33, , , , , , ,A, , , , , , ,200, 30
44255, 47.3, 302.7,2011-08-13T00:00:00, , , ,29.88,2,0.01,57.7, , ,56.7, , 8, 2, , , , , , , , , , , , , , ,200, 30
44255, 47.3, 303.0,2011-08-13T01:00:00, , , ,29.89,2,0.02,56.8, , ,56.7, , 8, 2,33, , , , , , ,A, , , , , , ,210, 40
44255, 47.3, 303.0,2011-08-13T02:00:00, , , ,29.90, , ,57.2, , ,56.5, , , , , , , , , , , , , , , , , ,210, 40
